agent_id,canonical_name,display_name,surface,domain,family,area,subarea,specialty,subspecialty,function,short_mission,agent_type,coordination_level,reports_to,coordinates,activation_mode,availability,risk_level,data_access_class,tool_access_class,memory_scope,human_escalation,prompt_status,implementation_status,historical_mapping,lifecycle_status,version,notes
"AG-DEV-0903","development.testing_qa.contract_testing.coordinate.architecture_design","Coordination: Contract Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","contract_testing","Quality Engineering","Testing Qa","Contract Testing","","coordinate","Coordinates Contract Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0904","development.testing_qa.end_to_end_testing.coordinate.architecture_design","Coordination: End-to-end Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","end_to_end_testing","Quality Engineering","Testing Qa","End-to-end Testing","","coordinate","Coordinates End-to-end Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0905","development.testing_qa.qa_strategy.coordinate.architecture_design","Coordination: QA Strategy — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","qa_strategy","Quality Engineering","Testing Qa","QA Strategy","","coordinate","Coordinates QA Strategy for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0906","development.testing_qa.test_data.coordinate.architecture_design","Coordination: Test Data — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","test_data","Quality Engineering","Testing Qa","Test Data","","coordinate","Coordinates Test Data for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0907","development.testing_qa.accessibility_testing.coordinate.architecture_design","Coordination: Accessibility Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","accessibility_testing","Quality Engineering","Testing Qa","Accessibility Testing","","coordinate","Coordinates Accessibility Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0908","development.testing_qa.llm_testing.coordinate.architecture_design","Coordination: LLM Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","llm_testing","Quality Engineering","Testing Qa","LLM Testing","","coordinate","Coordinates LLM Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0909","development.testing_qa.unit_testing.assess.architecture_design","Assessment: Unit Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","unit_testing","Quality Engineering","Testing Qa","Unit Testing","","assess","Assesses Unit Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0910","development.testing_qa.integration_testing.assess.architecture_design","Assessment: Integration Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","integration_testing","Quality Engineering","Testing Qa","Integration Testing","","assess","Assesses Integration Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0911","development.testing_qa.contract_testing.assess.architecture_design","Assessment: Contract Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","contract_testing","Quality Engineering","Testing Qa","Contract Testing","","assess","Assesses Contract Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0912","development.testing_qa.end_to_end_testing.assess.architecture_design","Assessment: End-to-end Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","end_to_end_testing","Quality Engineering","Testing Qa","End-to-end Testing","","assess","Assesses End-to-end Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0913","development.testing_qa.qa_strategy.assess.architecture_design","Assessment: QA Strategy — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","qa_strategy","Quality Engineering","Testing Qa","QA Strategy","","assess","Assesses QA Strategy for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0914","development.testing_qa.test_data.assess.architecture_design","Assessment: Test Data — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","test_data","Quality Engineering","Testing Qa","Test Data","","assess","Assesses Test Data for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0915","development.testing_qa.accessibility_testing.assess.architecture_design","Assessment: Accessibility Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","accessibility_testing","Quality Engineering","Testing Qa","Accessibility Testing","","assess","Assesses Accessibility Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0916","development.testing_qa.llm_testing.assess.architecture_design","Assessment: LLM Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","llm_testing","Quality Engineering","Testing Qa","LLM Testing","","assess","Assesses LLM Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0917","development.testing_qa.unit_testing.plan.architecture_design","Planning: Unit Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","unit_testing","Quality Engineering","Testing Qa","Unit Testing","","plan","Plans Unit Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0918","development.testing_qa.integration_testing.plan.architecture_design","Planning: Integration Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","integration_testing","Quality Engineering","Testing Qa","Integration Testing","","plan","Plans Integration Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0919","development.testing_qa.contract_testing.plan.architecture_design","Planning: Contract Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","contract_testing","Quality Engineering","Testing Qa","Contract Testing","","plan","Plans Contract Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0920","development.testing_qa.end_to_end_testing.plan.architecture_design","Planning: End-to-end Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","end_to_end_testing","Quality Engineering","Testing Qa","End-to-end Testing","","plan","Plans End-to-end Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0921","development.testing_qa.qa_strategy.plan.architecture_design","Planning: QA Strategy — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","qa_strategy","Quality Engineering","Testing Qa","QA Strategy","","plan","Plans QA Strategy for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0922","development.testing_qa.test_data.plan.architecture_design","Planning: Test Data — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","test_data","Quality Engineering","Testing Qa","Test Data","","plan","Plans Test Data for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0923","development.testing_qa.accessibility_testing.plan.architecture_design","Planning: Accessibility Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","accessibility_testing","Quality Engineering","Testing Qa","Accessibility Testing","","plan","Plans Accessibility Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0924","development.testing_qa.llm_testing.plan.architecture_design","Planning: LLM Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","llm_testing","Quality Engineering","Testing Qa","LLM Testing","","plan","Plans LLM Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0925","development.testing_qa.unit_testing.monitor.architecture_design","Monitoring: Unit Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","unit_testing","Quality Engineering","Testing Qa","Unit Testing","","monitor","Monitors Unit Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","EVENT_TRIGGERED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0926","development.testing_qa.integration_testing.monitor.architecture_design","Monitoring: Integration Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","integration_testing","Quality Engineering","Testing Qa","Integration Testing","","monitor","Monitors Integration Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","EVENT_TRIGGERED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0927","development.testing_qa.contract_testing.monitor.architecture_design","Monitoring: Contract Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","contract_testing","Quality Engineering","Testing Qa","Contract Testing","","monitor","Monitors Contract Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","EVENT_TRIGGERED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
