"family_prompt_id","canonical_family_name","surface","domain","member_count","risk_range","base_authority","base_data_ceiling","base_tool_ceiling","base_memory_ceiling","member_data_classes","member_tool_classes","member_memory_scopes","required_modules","exceptions","owner","status"
"FAM-PRODUCT-STASIS-PRODUCT-COORDINATION-EXPERIENCE-CONTINUITY-v1","experience_continuity","PRODUCT","stasis_product_coordination","3","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-STASIS-PRODUCT-COORDINATION-EXPERIENCE-CONTINUITY-v1","NONE","AG-PRO-0011","APPROVED"
"FAM-PRODUCT-STASIS-PRODUCT-COORDINATION-PLAN-COHERENCE-v1","plan_coherence","PRODUCT","stasis_product_coordination","3","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-STASIS-PRODUCT-COORDINATION-PLAN-COHERENCE-v1","NONE","AG-PRO-0011","APPROVED"
"FAM-PRODUCT-STASIS-PRODUCT-COORDINATION-PRODUCT-ORCHESTRATION-v1","product_orchestration","PRODUCT","stasis_product_coordination","3","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-STASIS-PRODUCT-COORDINATION-PRODUCT-ORCHESTRATION-v1","NONE","AG-PRO-0011","APPROVED"
"FAM-PRODUCT-STASIS-PRODUCT-COORDINATION-PRODUCT-TRACEABILITY-v1","product_traceability","PRODUCT","stasis_product_coordination","2","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-STASIS-PRODUCT-COORDINATION-PRODUCT-TRACEABILITY-v1","NONE","AG-PRO-0011","APPROVED"
"FAM-PRODUCT-STASIS-PRODUCT-COORDINATION-USER-INTENT-v1","user_intent","PRODUCT","stasis_product_coordination","3","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-STASIS-PRODUCT-COORDINATION-USER-INTENT-v1","NONE","AG-PRO-0011","APPROVED"
"FAM-PRODUCT-TRAINING-CALISTHENICS-v1","calisthenics","PRODUCT","training","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-CALISTHENICS-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-CYCLING-v1","cycling","PRODUCT","training","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-CYCLING-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-ENDURANCE-v1","endurance","PRODUCT","training","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-ENDURANCE-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-FITNESS-ASSESSMENT-v1","fitness_assessment","PRODUCT","training","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-FITNESS-ASSESSMENT-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-FLEXIBILITY-v1","flexibility","PRODUCT","training","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-FLEXIBILITY-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-FUNCTIONAL-TRAINING-v1","functional_training","PRODUCT","training","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-FUNCTIONAL-TRAINING-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-HOME-TRAINING-v1","home_training","PRODUCT","training","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-HOME-TRAINING-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-HYPERTROPHY-v1","hypertrophy","PRODUCT","training","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-HYPERTROPHY-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-INJURY-PREVENTION-v1","injury_prevention","PRODUCT","training","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-INJURY-PREVENTION-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-MOBILITY-v1","mobility","PRODUCT","training","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-MOBILITY-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-MOVEMENT-TECHNIQUE-v1","movement_technique","PRODUCT","training","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-MOVEMENT-TECHNIQUE-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-PERIODIZATION-v1","periodization","PRODUCT","training","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-PERIODIZATION-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-POWER-v1","power","PRODUCT","training","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-POWER-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-RECOVERY-v1","recovery","PRODUCT","training","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-RECOVERY-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-RUNNING-v1","running","PRODUCT","training","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-RUNNING-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-SPORT-SPECIFIC-PREPARATION-v1","sport_specific_preparation","PRODUCT","training","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-SPORT-SPECIFIC-PREPARATION-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-STRENGTH-v1","strength","PRODUCT","training","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE;SURFACE_MEMORY","MOD-PRODUCT-TRAINING-STRENGTH-v1","NONE","AG-PRO-0001","APPROVED"
"FAM-PRODUCT-TRAINING-SWIMMING-v1","swimming","PRODUCT","training","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-SWIMMING-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-TRAINING-SAFETY-v1","training_safety","PRODUCT","training","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-TRAINING-SAFETY-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-TRAINING-TRIATHLON-v1","triathlon","PRODUCT","training","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-TRAINING-TRIATHLON-v1","NONE","AG-PRO-0671","APPROVED"
"FAM-PRODUCT-USER-SAFETY-CRISIS-REFERRAL-v1","crisis_referral","PRODUCT","user_safety","4","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-USER-SAFETY-CRISIS-REFERRAL-v1","NONE","AG-PRO-1001","APPROVED"
"FAM-PRODUCT-USER-SAFETY-HARM-ESCALATION-v1","harm_escalation","PRODUCT","user_safety","4","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-USER-SAFETY-HARM-ESCALATION-v1","NONE","AG-PRO-1001","APPROVED"
"FAM-PRODUCT-USER-SAFETY-MEDICAL-DISCLAIMER-v1","medical_disclaimer","PRODUCT","user_safety","4","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-USER-SAFETY-MEDICAL-DISCLAIMER-v1","NONE","AG-PRO-1001","APPROVED"
"FAM-PRODUCT-USER-SAFETY-USER-SAFEGUARDING-v1","user_safeguarding","PRODUCT","user_safety","4","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE;SURFACE_MEMORY","MOD-PRODUCT-USER-SAFETY-USER-SAFEGUARDING-v1","NONE","AG-PRO-0001","APPROVED"
"FAM-PRODUCT-USER-SAFETY-VULNERABILITY-DETECTION-v1","vulnerability_detection","PRODUCT","user_safety","4","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-USER-SAFETY-VULNERABILITY-DETECTION-v1","NONE","AG-PRO-1001","APPROVED"
"FAM-PRODUCT-WELLNESS-BREATHING-v1","breathing","PRODUCT","wellness","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-WELLNESS-BREATHING-v1","NONE","AG-PRO-0821","APPROVED"
"FAM-PRODUCT-WELLNESS-CIRCADIAN-RHYTHMS-v1","circadian_rhythms","PRODUCT","wellness","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-WELLNESS-CIRCADIAN-RHYTHMS-v1","NONE","AG-PRO-0821","APPROVED"
"FAM-PRODUCT-WELLNESS-DIGITAL-BALANCE-v1","digital_balance","PRODUCT","wellness","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-WELLNESS-DIGITAL-BALANCE-v1","NONE","AG-PRO-0821","APPROVED"
"FAM-PRODUCT-WELLNESS-EMOTIONAL-REGULATION-v1","emotional_regulation","PRODUCT","wellness","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-WELLNESS-EMOTIONAL-REGULATION-v1","NONE","AG-PRO-0821","APPROVED"
"FAM-PRODUCT-WELLNESS-HABITS-v1","habits","PRODUCT","wellness","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-WELLNESS-HABITS-v1","NONE","AG-PRO-0821","APPROVED"
"FAM-PRODUCT-WELLNESS-MEDITATION-v1","meditation","PRODUCT","wellness","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-WELLNESS-MEDITATION-v1","NONE","AG-PRO-0821","APPROVED"
"FAM-PRODUCT-WELLNESS-MINDFULNESS-v1","mindfulness","PRODUCT","wellness","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-WELLNESS-MINDFULNESS-v1","NONE","AG-PRO-0821","APPROVED"
"FAM-PRODUCT-WELLNESS-NATURE-EXPOSURE-v1","nature_exposure","PRODUCT","wellness","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-WELLNESS-NATURE-EXPOSURE-v1","NONE","AG-PRO-0821","APPROVED"
"FAM-PRODUCT-WELLNESS-REST-v1","rest","PRODUCT","wellness","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-WELLNESS-REST-v1","NONE","AG-PRO-0821","APPROVED"
"FAM-PRODUCT-WELLNESS-ROUTINES-v1","routines","PRODUCT","wellness","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-WELLNESS-ROUTINES-v1","NONE","AG-PRO-0821","APPROVED"
"FAM-PRODUCT-WELLNESS-SLEEP-v1","sleep","PRODUCT","wellness","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE;SURFACE_MEMORY","MOD-PRODUCT-WELLNESS-SLEEP-v1","NONE","AG-PRO-0001","APPROVED"
"FAM-PRODUCT-WELLNESS-SOCIAL-WELLBEING-v1","social_wellbeing","PRODUCT","wellness","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-WELLNESS-SOCIAL-WELLBEING-v1","NONE","AG-PRO-0821","APPROVED"
"FAM-PRODUCT-WELLNESS-STRESS-v1","stress","PRODUCT","wellness","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-WELLNESS-STRESS-v1","NONE","AG-PRO-0821","APPROVED"
"FAM-PRODUCT-WELLNESS-TRAVEL-WELLBEING-v1","travel_wellbeing","PRODUCT","wellness","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-WELLNESS-TRAVEL-WELLBEING-v1","NONE","AG-PRO-0821","APPROVED"
"FAM-PRODUCT-WELLNESS-WELLNESS-RECOVERY-v1","wellness_recovery","PRODUCT","wellness","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-WELLNESS-WELLNESS-RECOVERY-v1","NONE","AG-PRO-0821","APPROVED"
"FAM-PRODUCT-WELLNESS-WORK-LIFE-BALANCE-v1","work_life_balance","PRODUCT","wellness","7","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-WELLNESS-WORK-LIFE-BALANCE-v1","NONE","AG-PRO-0821","APPROVED"
"FAM-TRANSVERSAL-CROSS-SURFACE-AUDIT-QUALITY-DECISION-TRACEABILITY-v1","decision_traceability","TRANSVERSAL","cross_surface_audit_quality","2","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK","MOD-TRANSVERSAL-CROSS-SURFACE-AUDIT-QUALITY-DECISION-TRACEABILITY-v1","NONE","AG-TRV-0022","APPROVED"
"FAM-TRANSVERSAL-CROSS-SURFACE-AUDIT-QUALITY-SYSTEM-QUALITY-v1","system_quality","TRANSVERSAL","cross_surface_audit_quality","2","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK","MOD-TRANSVERSAL-CROSS-SURFACE-AUDIT-QUALITY-SYSTEM-QUALITY-v1","NONE","AG-TRV-0022","APPROVED"
"FAM-TRANSVERSAL-CROSS-SURFACE-AUDIT-QUALITY-TRANSVERSAL-AUDIT-v1","transversal_audit","TRANSVERSAL","cross_surface_audit_quality","2","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK;SURFACE_MEMORY","MOD-TRANSVERSAL-CROSS-SURFACE-AUDIT-QUALITY-TRANSVERSAL-AUDIT-v1","NONE","AG-TRV-0001","APPROVED"
"FAM-TRANSVERSAL-CROSS-SURFACE-RESOLUTION-DEPENDENCY-ARBITRATION-v1","dependency_arbitration","TRANSVERSAL","cross_surface_resolution","2","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK","MOD-TRANSVERSAL-CROSS-SURFACE-RESOLUTION-DEPENDENCY-ARBITRATION-v1","NONE","AG-TRV-0028","APPROVED"
"FAM-TRANSVERSAL-CROSS-SURFACE-RESOLUTION-SHARED-CAPABILITY-REVIEW-v1","shared_capability_review","TRANSVERSAL","cross_surface_resolution","1","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SURFACE_SCOPED_DATA","NO_TOOLS","EPHEMERAL_TASK","MOD-TRANSVERSAL-CROSS-SURFACE-RESOLUTION-SHARED-CAPABILITY-REVIEW-v1","FAMILY_STABILITY_REVIEW_REQUIRED","AG-TRV-0028","APPROVED"
